TimeMS,Acc
0.0,0.0038636886826909117
0.001,0.0038636886826910397
0.002,0.003863688682691168
0.003,0.003863688682691296
0.004,0.0038636886826914248
0.005,0.0038636886826915523
0.006,0.00386368868269168
0.007,0.0038636886826918094
0.008,0.003863688682691938
0.009,0.003863688682692065
0.01,0.003863688682692194
0.011,0.003863688682692322
0.012,0.0038636886826924504
0.013,0.003863688682692579
0.014,0.0038636886826927067
0.015,0.003863688682692835
0.016,0.003863688682692963
0.017,0.003863688682693091
0.018,0.0038636886826932193
0.019,0.003863688682693348
0.02,0.0038636886826934756
0.021,0.0038636886826936036
0.022,0.003863688682693733
0.023,0.003863688682693861
0.024,0.003863688682693989
0.025,0.0038636886826941175
0.026,0.0038636886826942454
0.027,0.003863688682694374
0.028,0.003863688682694502
0.029,0.00386368868269463
0.03,0.0038636886826947585
0.031,0.0038636886826948873
0.032,0.0038636886826950143
0.033,0.003863688682695143
0.034,0.0038636886826952715
0.035,0.003863688682695399
0.036,0.003863688682695528
0.037,0.003863688682695656
0.038,0.0038636886826957846
0.039,0.0038636886826959125
0.04,0.003863688682696041
0.041,0.003863688682696169
0.042,0.003863688682696297
0.043,0.0038636886826964255
0.044,0.0038636886826965535
0.045,0.0038636886826966827
0.046,0.00386368868269681
0.047,0.0038636886826969377
0.048,0.0038636886826970665
0.049,0.003863688682697195
0.05,0.0038636886826973233
0.051,0.003863688682697451
0.052,0.0038636886826975796
0.053,0.003863688682697708
0.054,0.003863688682697836
0.055,0.0038636886826979642
0.056,0.003863688682698092
0.057,0.0038636886826982214
0.058,0.003863688682698349
0.059,0.003863688682698477
0.06,0.003863688682698606
0.061,0.0038636886826987336
0.062,0.003863688682698861
0.063,0.00386368868269899
0.064,0.0038636886826991183
0.065,0.0038636886826992466
0.066,0.0038636886826993746
0.067,0.003863688682699503
0.068,0.0038636886826996313
0.069,0.0038636886826997592
0.07,0.0038636886826998876
0.071,0.0038636886827000155
0.072,0.003863688682700145
0.073,0.0038636886827002723
0.074,0.0038636886827004
0.075,0.003863688682700529
0.076,0.003863688682700657
0.077,0.0038636886827007853
0.078,0.0038636886827009133
0.079,0.0038636886827010416
0.08,0.00386368868270117
0.081,0.003863688682701298
0.082,0.0038636886827014263
0.083,0.0038636886827015547
0.084,0.0038636886827016835
0.085,0.003863688682701811
0.086,0.00386368868270194
0.087,0.003863688682702068
0.088,0.0038636886827021957
0.089,0.003863688682702324
0.09,0.0038636886827024524
0.091,0.0038636886827025803
0.092,0.0038636886827027087
0.093,0.0038636886827028366
0.094,0.003863688682702965
0.095,0.0038636886827030934
0.096,0.0038636886827032213
0.097,0.0038636886827033497
0.098,0.0038636886827034785
0.099,0.003863688682703607
0.1,0.0038636886827037344
0.101,0.003863688682703863
0.102,0.0038636886827039915
0.103,0.003863688682704119
0.104,0.0038636886827042474
0.105,0.0038636886827043758
0.106,0.0038636886827045037
0.107,0.003863688682704632
0.108,0.00386368868270476
0.109,0.0038636886827048884
0.11,0.0038636886827050176
0.111,0.0038636886827051447
0.112,0.003863688682705273
0.113,0.003863688682705402
0.114,0.0038636886827055302
0.115,0.0038636886827056577
0.116,0.0038636886827057865
0.117,0.003863688682705915
0.118,0.0038636886827060424
0.119,0.0038636886827061708
0.12,0.003863688682706299
0.121,0.003863688682706427
0.122,0.0038636886827065563
0.123,0.0038636886827066834
0.124,0.0038636886827068118
0.125,0.003863688682706941
0.126,0.003863688682707068
0.127,0.0038636886827071964
0.128,0.0038636886827073252
0.129,0.0038636886827074536
0.13,0.003863688682707582
0.131,0.00386368868270771
0.132,0.003863688682707838
0.133,0.003863688682707966
0.134,0.003863688682708094
0.135,0.0038636886827082225
0.136,0.0038636886827083505
0.137,0.0038636886827084797
0.138,0.0038636886827086068
0.139,0.003863688682708736
0.14,0.0038636886827088644
0.141,0.0038636886827089914
0.142,0.0038636886827091207
0.143,0.0038636886827092486
0.144,0.003863688682709377
0.145,0.0038636886827095054
0.146,0.003863688682709633
0.147,0.0038636886827097612
0.148,0.003863688682709889
0.149,0.0038636886827100175
0.15,0.003863688682710146
0.151,0.0038636886827102747
0.152,0.003863688682710403
0.153,0.00386368868271053
0.154,0.0038636886827106594
0.155,0.0038636886827107877
0.156,0.0038636886827109157
0.157,0.003863688682711044
0.158,0.003863688682711172
0.159,0.0038636886827113004
0.16,0.0038636886827114287
0.161,0.0038636886827115562
0.162,0.0038636886827116846
0.163,0.0038636886827118134
0.164,0.003863688682711941
0.165,0.0038636886827120693
0.166,0.003863688682712198
0.167,0.0038636886827123264
0.168,0.0038636886827124535
0.169,0.0038636886827125828
0.17,0.003863688682712711
0.171,0.003863688682712839
0.172,0.0038636886827129674
0.173,0.0038636886827130954
0.174,0.0038636886827132237
0.175,0.003863688682713352
0.176,0.0038636886827134796
0.177,0.003863688682713608
0.178,0.0038636886827137368
0.179,0.0038636886827138643
0.18,0.0038636886827139926
0.181,0.0038636886827141215
0.182,0.00386368868271425
0.183,0.0038636886827143778
0.184,0.003863688682714506
0.185,0.0038636886827146345
0.186,0.0038636886827147624
0.187,0.003863688682714891
0.188,0.0038636886827150187
0.189,0.0038636886827151467
0.19,0.0038636886827152755
0.191,0.003863688682715403
0.192,0.003863688682715532
0.193,0.00386368868271566
0.194,0.0038636886827157885
0.195,0.0038636886827159165
0.196,0.003863688682716045
0.197,0.003863688682716173
0.198,0.003863688682716301
0.199,0.0038636886827164295
0.2,0.003863688682716558
0.201,0.003863688682716686
0.202,0.003863688682716814
0.203,0.0038636886827169417
0.204,0.003863688682717071
0.205,0.003863688682717199
0.206,0.0038636886827173264
0.207,0.0038636886827174556
0.208,0.0038636886827175835
0.209,0.003863688682717712
0.21,0.00386368868271784
0.211,0.003863688682717968
0.212,0.0038636886827180966
0.213,0.0038636886827182245
0.214,0.003863688682718353
0.215,0.0038636886827184812
0.216,0.00386368868271861
0.217,0.003863688682718737
0.218,0.003863688682718865
0.219,0.0038636886827189943
0.22,0.0038636886827191222
0.221,0.0038636886827192497
0.222,0.003863688682719379
0.223,0.003863688682719507
0.224,0.0038636886827196353
0.225,0.003863688682719763
0.226,0.0038636886827198916
0.227,0.00386368868272002
0.228,0.0038636886827201487
0.229,0.0038636886827202763
0.23,0.0038636886827204046
0.231,0.0038636886827205334
0.232,0.0038636886827206605
0.233,0.0038636886827207884
0.234,0.0038636886827209177
0.235,0.0038636886827210456
0.236,0.003863688682721174
0.237,0.0038636886827213023
0.238,0.0038636886827214303
0.239,0.0038636886827215586
0.24,0.0038636886827216866
0.241,0.003863688682721815
0.242,0.0038636886827219433
0.243,0.003863688682722072
0.244,0.0038636886827221996
0.245,0.003863688682722328
0.246,0.0038636886827224564
0.247,0.0038636886827225847
0.248,0.0038636886827227127
0.249,0.003863688682722841
0.25,0.003863688682722969
0.251,0.0038636886827230973
0.252,0.0038636886827232257
0.253,0.0038636886827233537
0.254,0.003863688682723482
0.255,0.00386368868272361
0.256,0.0038636886827237383
0.257,0.0038636886827238676
0.258,0.0038636886827239955
0.259,0.003863688682724123
0.26,0.003863688682724252
0.261,0.0038636886827243797
0.262,0.003863688682724508
0.263,0.003863688682724636
0.264,0.0038636886827247644
0.265,0.0038636886827248924
0.266,0.0038636886827250207
0.267,0.003863688682725149
0.268,0.003863688682725277
0.269,0.0038636886827254063
0.27,0.0038636886827255333
0.271,0.0038636886827256617
0.272,0.003863688682725791
0.273,0.003863688682725919
0.274,0.003863688682726046
0.275,0.0038636886827261747
0.276,0.003863688682726303
0.277,0.0038636886827264315
0.278,0.0038636886827265594
0.279,0.003863688682726688
0.28,0.0038636886827268157
0.281,0.003863688682726945
0.282,0.0038636886827270725
0.283,0.0038636886827272004
0.284,0.0038636886827273296
0.285,0.0038636886827274567
0.286,0.003863688682727585
0.287,0.0038636886827277143
0.288,0.0038636886827278422
0.289,0.00386368868272797
0.29,0.003863688682728098
0.291,0.0038636886827282265
0.292,0.003863688682728355
0.293,0.003863688682728483
0.294,0.003863688682728611
0.295,0.003863688682728739
0.296,0.0038636886827288683
0.297,0.003863688682728996
0.298,0.0038636886827291238
0.299,0.003863688682729253
0.3,0.003863688682729381
0.301,0.0038636886827295093
0.302,0.0038636886827296377
0.303,0.003863688682729765
0.304,0.0038636886827298936
0.305,0.0038636886827300215
0.306,0.00386368868273015
0.307,0.0038636886827302782
0.308,0.003863688682730406
0.309,0.0038636886827305345
0.31,0.0038636886827306633
0.311,0.0038636886827307917
0.312,0.003863688682730919
0.313,0.003863688682731048
0.314,0.0038636886827311764
0.315,0.0038636886827313043
0.316,0.0038636886827314327
0.317,0.003863688682731561
0.318,0.0038636886827316886
0.319,0.003863688682731817
0.32,0.003863688682731945
0.321,0.0038636886827320732
0.322,0.003863688682732202
0.323,0.0038636886827323295
0.324,0.003863688682732458
0.325,0.0038636886827325867
0.326,0.003863688682732715
0.327,0.0038636886827328426
0.328,0.0038636886827329714
0.329,0.0038636886827330998
0.33,0.0038636886827332277
0.331,0.003863688682733356
0.332,0.003863688682733484
0.333,0.003863688682733612
0.334,0.003863688682733741
0.335,0.0038636886827338682
0.336,0.0038636886827339966
0.337,0.0038636886827341254
0.338,0.003863688682734253
0.339,0.0038636886827343813
0.34,0.00386368868273451
0.341,0.0038636886827346385
0.342,0.0038636886827347664
0.343,0.0038636886827348948
0.344,0.003863688682735023
0.345,0.003863688682735151
0.346,0.003863688682735279
0.347,0.0038636886827354074
0.348,0.0038636886827355353
0.349,0.0038636886827356645
0.35,0.0038636886827357916
0.351,0.00386368868273592
0.352,0.003863688682736049
0.353,0.003863688682736177
0.354,0.0038636886827363055
0.355,0.0038636886827364335
0.356,0.003863688682736562
0.357,0.0038636886827366898
0.358,0.003863688682736818
0.359,0.0038636886827369465
0.36,0.003863688682737074
0.361,0.0038636886827372024
0.362,0.0038636886827373308
0.363,0.0038636886827374596
0.364,0.003863688682737588
0.365,0.003863688682737715
0.366,0.0038636886827378442
0.367,0.003863688682737972
0.368,0.0038636886827381005
0.369,0.003863688682738229
0.37,0.003863688682738357
0.371,0.003863688682738485
0.372,0.003863688682738613
0.373,0.0038636886827387415
0.374,0.00386368868273887
0.375,0.0038636886827389983
0.376,0.0038636886827391258
0.377,0.003863688682739254
0.378,0.003863688682739383
0.379,0.0038636886827395113
0.38,0.0038636886827396384
0.381,0.0038636886827397676
0.382,0.0038636886827398955
0.383,0.003863688682740024
0.384,0.0038636886827401523
0.385,0.00386368868274028
0.386,0.0038636886827404086
0.387,0.0038636886827405374
0.388,0.003863688682740665
0.389,0.003863688682740793
0.39,0.0038636886827409216
0.391,0.003863688682741049
0.392,0.0038636886827411775
0.393,0.0038636886827413063
0.394,0.0038636886827414347
0.395,0.0038636886827415626
0.396,0.003863688682741691
0.397,0.003863688682741819
0.398,0.0038636886827419473
0.399,0.0038636886827420757
0.4,0.0038636886827422036
0.401,0.003863688682742332
0.402,0.0038636886827424608
0.403,0.003863688682742588
0.404,0.003863688682742716
0.405,0.003863688682742845
0.406,0.0038636886827429734
0.407,0.0038636886827431013
0.408,0.0038636886827432297
0.409,0.003863688682743358
0.41,0.003863688682743486
0.411,0.0038636886827436144
0.412,0.0038636886827437423
0.413,0.0038636886827438707
0.414,0.003863688682743999
0.415,0.003863688682744127
0.416,0.0038636886827442553
0.417,0.003863688682744384
0.418,0.003863688682744511
0.419,0.0038636886827446404
0.42,0.0038636886827447684
0.421,0.0038636886827448967
0.422,0.0038636886827450247
0.423,0.003863688682745153
0.424,0.0038636886827452814
0.425,0.0038636886827454094
0.426,0.0038636886827455377
0.427,0.0038636886827456657
0.428,0.003863688682745795
0.429,0.0038636886827459224
0.43,0.0038636886827460503
0.431,0.0038636886827461796
0.432,0.003863688682746307
0.433,0.0038636886827464346
0.434,0.003863688682746564
0.435,0.0038636886827466918
0.436,0.00386368868274682
0.437,0.003863688682746948
0.438,0.0038636886827470764
0.439,0.003863688682747205
0.44,0.0038636886827473336
0.441,0.003863688682747461
0.442,0.003863688682747589
0.443,0.0038636886827477183
0.444,0.0038636886827478458
0.445,0.0038636886827479737
0.446,0.0038636886827481025
0.447,0.0038636886827482305
0.448,0.003863688682748359
0.449,0.003863688682748487
0.45,0.003863688682748615
0.451,0.0038636886827487435
0.452,0.0038636886827488714
0.453,0.003863688682749
0.454,0.003863688682749128
0.455,0.003863688682749257
0.456,0.0038636886827493845
0.457,0.0038636886827495124
0.458,0.0038636886827496417
0.459,0.0038636886827497696
0.46,0.003863688682749898
0.461,0.003863688682750026
0.462,0.003863688682750154
0.463,0.003863688682750282
0.464,0.0038636886827504106
0.465,0.0038636886827505385
0.466,0.003863688682750667
0.467,0.003863688682750795
0.468,0.003863688682750923
0.469,0.0038636886827510515
0.47,0.0038636886827511803
0.471,0.003863688682751308
0.472,0.0038636886827514367
0.473,0.003863688682751565
0.474,0.003863688682751693
0.475,0.003863688682751821
0.476,0.0038636886827519493
0.477,0.003863688682752077
0.478,0.0038636886827522056
0.479,0.003863688682752334
0.48,0.003863688682752462
0.481,0.003863688682752591
0.482,0.003863688682752718
0.483,0.0038636886827528466
0.484,0.0038636886827529754
0.485,0.0038636886827531037
0.486,0.0038636886827532312
0.487,0.00386368868275336
0.488,0.0038636886827534884
0.489,0.003863688682753616
0.49,0.0038636886827537443
0.491,0.0038636886827538726
0.492,0.0038636886827540006
0.493,0.00386368868275413
0.494,0.0038636886827542573
0.495,0.0038636886827543853
0.496,0.0038636886827545145
0.497,0.0038636886827546416
0.498,0.00386368868275477
0.499,0.0038636886827548987
0.5,0.003863688682755027
0.501,0.0038636886827551555
0.502,0.0038636886827552834
0.503,0.0038636886827554113
0.504,0.0038636886827555393
0.505,0.0038636886827556676
0.506,0.003863688682755796
0.507,0.003863688682755924
0.508,0.003863688682756053
0.509,0.0038636886827561807
0.51,0.0038636886827563086
0.511,0.003863688682756438
0.512,0.003863688682756565
0.513,0.003863688682756694
0.514,0.003863688682756822
0.515,0.0038636886827569505
0.516,0.003863688682757079
0.517,0.0038636886827572063
0.518,0.0038636886827573347
0.519,0.0038636886827574627
0.52,0.003863688682757591
0.521,0.0038636886827577194
0.522,0.0038636886827578473
0.523,0.0038636886827579766
0.524,0.003863688682758104
0.525,0.003863688682758233
0.526,0.0038636886827583612
0.527,0.003863688682758489
0.528,0.0038636886827586175
0.529,0.0038636886827587455
0.53,0.003863688682758874
0.531,0.0038636886827590022
0.532,0.0038636886827591297
0.533,0.003863688682759258
0.534,0.003863688682759387
0.535,0.0038636886827595144
0.536,0.0038636886827596428
0.537,0.0038636886827597716
0.538,0.0038636886827599
0.539,0.0038636886827600274
0.54,0.0038636886827601562
0.541,0.0038636886827602846
0.542,0.0038636886827604125
0.543,0.003863688682760541
0.544,0.003863688682760669
0.545,0.0038636886827607972
0.546,0.0038636886827609256
0.547,0.003863688682761053
0.548,0.0038636886827611815
0.549,0.0038636886827613103
0.55,0.0038636886827614378
0.551,0.003863688682761566
